epoch,accuracy,loss,val_accuracy,val_loss
238,0.7716914415359497,1.2127612829208374,0.7914869785308838,1.0272953510284424
239,0.7728219032287598,1.197324275970459,0.7934870719909668,1.0121699571609497
240,0.7746371030807495,1.177140712738037,0.7950496673583984,0.9984533786773682
241,0.7762783765792847,1.1603494882583618,0.7962372899055481,0.9854654669761658
242,0.7786968350410461,1.141194462776184,0.7978623509407043,0.9724901914596558
243,0.779876172542572,1.127199649810791,0.7989874482154846,0.9609296321868896
244,0.7810935974121094,1.1104977130889893,0.8006750345230103,0.9501930475234985
245,0.7824305295944214,1.0973259210586548,0.8024251461029053,0.9360941648483276
246,0.7840391993522644,1.080903172492981,0.8040502667427063,0.925858199596405
247,0.785740315914154,1.06822669506073,0.8058628439903259,0.914509117603302
248,0.7871968150138855,1.051662802696228,0.8065503835678101,0.9030011892318726
249,0.7882620096206665,1.0372979640960693,0.8086755275726318,0.8935194611549377
250,0.78963702917099,1.0265356302261353,0.8098006248474121,0.8829200267791748
251,0.7918652892112732,1.0104256868362427,0.8110507130622864,0.8725212216377258
252,0.7922891974449158,1.001150369644165,0.8126757740974426,0.8635798096656799
253,0.7951804399490356,0.9854497313499451,0.8138633370399475,0.8545673489570618
254,0.7956043481826782,0.973788857460022,0.8153009414672852,0.8443331122398376
255,0.797441303730011,0.965246856212616,0.8168635368347168,0.8346598744392395
256,0.798403263092041,0.9521548748016357,0.8170510530471802,0.8265292048454285
257,0.8001750111579895,0.9399430155754089,0.8186136484146118,0.8175409436225891
258,0.8018326163291931,0.929249107837677,0.8196762204170227,0.8097636699676514
259,0.8035228252410889,0.9190912246704102,0.8213638067245483,0.8013294339179993
260,0.8037510514259338,0.9075551629066467,0.8218013644218445,0.7930141687393188
261,0.8055499792098999,0.8991584181785583,0.8229889273643494,0.7851459980010986
262,0.8070173263549805,0.8887402415275574,0.8242390155792236,0.7780354022979736
263,0.808392345905304,0.8806078433990479,0.8254265785217285,0.7700559496879578
264,0.8099466562271118,0.8689934015274048,0.8270516991615295,0.7618590593338013
265,0.8107075691223145,0.8618867993354797,0.8283017873764038,0.7548638582229614
266,0.8122510313987732,0.8531150817871094,0.8302394151687622,0.7483776807785034
267,0.8144031763076782,0.8443136215209961,0.8321769833564758,0.740970253944397
268,0.815821647644043,0.8315368294715881,0.8332395553588867,0.7350753545761108
269,0.8168379664421082,0.824763834476471,0.8345521688461304,0.7286497950553894
270,0.8185335993766785,0.8167346715927124,0.8357397317886353,0.7212883830070496
271,0.8194194436073303,0.8082937002182007,0.8361772894859314,0.7152791023254395
272,0.8202238082885742,0.8025739192962646,0.8371773362159729,0.7088456749916077
273,0.8219194412231445,0.7950152158737183,0.8386149406433105,0.7020597457885742
274,0.8230933547019958,0.786562442779541,0.8398025035858154,0.696377158164978
275,0.823794424533844,0.77873295545578,0.8413025736808777,0.6910374164581299
276,0.8259302973747253,0.7709513306617737,0.8421151041984558,0.6847211718559265
277,0.8277020454406738,0.7627391219139099,0.8434277176856995,0.6793769598007202
278,0.8281857371330261,0.7568039894104004,0.8444902896881104,0.6737290024757385
279,0.8299846053123474,0.7497986555099487,0.8458653688430786,0.6681559085845947
280,0.8318052887916565,0.742065966129303,0.8467404246330261,0.6630768179893494
281,0.8321204781532288,0.7348791360855103,0.8479905128479004,0.65812087059021
282,0.8337672352790833,0.7320454716682434,0.8489905595779419,0.6527475714683533
283,0.8347291350364685,0.7236524820327759,0.8502406477928162,0.6475979685783386
284,0.8357400298118591,0.7161751389503479,0.8516157269477844,0.6429377198219299
285,0.8373867273330688,0.7092611193656921,0.8521782755851746,0.637860894203186
286,0.8377726078033447,0.7056474089622498,0.8534908294677734,0.6329728364944458
287,0.8395932912826538,0.6981186866760254,0.854240894317627,0.6283398866653442
288,0.8410226106643677,0.6922419667243958,0.8548659086227417,0.623625636100769
289,0.8422889113426208,0.6860278248786926,0.85624098777771,0.6188104152679443
290,0.8424410820007324,0.679146409034729,0.8575536012649536,0.6144325733184814
291,0.8434954285621643,0.6763731241226196,0.8583036661148071,0.610063910484314
292,0.8452562689781189,0.6676369309425354,0.8589912056922913,0.6056714653968811
293,0.8462834358215332,0.6645449995994568,0.859616219997406,0.6016201376914978
294,0.8475008010864258,0.6573584675788879,0.8607413172721863,0.596900463104248
295,0.8484084606170654,0.6520103812217712,0.8614288568496704,0.5930958986282349
296,0.8495171070098877,0.6466509699821472,0.8626164197921753,0.5892330408096313
297,0.8492236733436584,0.6431124806404114,0.8634914755821228,0.5848714709281921
298,0.8510007858276367,0.6374459862709045,0.8650540709495544,0.5811078548431396
299,0.8521312475204468,0.6328228712081909,0.8656166195869446,0.5770540237426758
0,0.7439579367637634,1.0382579565048218,0.8905556797981262,0.4040989577770233
1,0.9383264183998108,0.2606915533542633,0.9425588846206665,0.24592077732086182
2,0.9522937536239624,0.19522826373577118,0.9256828427314758,0.2765052020549774
3,0.9587447643280029,0.1647198647260666,0.9381211400032043,0.22968904674053192
4,0.9630273580551147,0.1447077989578247,0.9015563726425171,0.37873876094818115
5,0.966886043548584,0.12630178034305573,0.9440590143203735,0.23901516199111938
6,0.9704892635345459,0.11173095554113388,0.96318519115448,0.1455037146806717
7,0.9730871319770813,0.09879282116889954,0.9616851210594177,0.16260626912117004
8,0.974983811378479,0.09042753279209137,0.9574348330497742,0.155605286359787
9,0.9772446751594543,0.08045109361410141,0.9638102650642395,0.141658753156662
10,0.979423999786377,0.07195203006267548,0.9454340934753418,0.2757161855697632
11,0.9806088209152222,0.06781922280788422,0.9621851444244385,0.17821229994297028
12,0.9823153018951416,0.060401760041713715,0.964810311794281,0.16771091520786285
13,0.9832772612571716,0.056189969182014465,0.961435079574585,0.15717054903507233
14,0.9896141886711121,0.03339647129178047,0.9715607166290283,0.13928596675395966
15,0.9921848177909851,0.023993177339434624,0.9730607867240906,0.1361371874809265
16,0.9930761456489563,0.020920561626553535,0.9710606932640076,0.16370446979999542
17,0.9930272102355957,0.020401926711201668,0.9706856608390808,0.1516880840063095
18,0.9938641786575317,0.018032221123576164,0.9713107347488403,0.17272228002548218
19,0.9942935109138489,0.01668492890894413,0.9718732237815857,0.18241238594055176
20,0.996749997138977,0.008836994878947735,0.9734983444213867,0.17188873887062073
21,0.9978043437004089,0.0058599840849637985,0.9742484092712402,0.16818565130233765
22,0.9977499842643738,0.005854010581970215,0.9726858139038086,0.18538987636566162
23,0.9981902241706848,0.0046287160366773605,0.9726858139038086,0.19630132615566254
24,0.9988206624984741,0.00326228654012084,0.974873423576355,0.1824645698070526
25,0.9990760684013367,0.002528308890759945,0.9734983444213867,0.19498343765735626
26,0.9990271925926208,0.0023610168136656284,0.9738108515739441,0.1874244213104248
27,0.9992282390594482,0.002087964443489909,0.9746859073638916,0.19132068753242493
28,0.9993587136268616,0.001696977880783379,0.9746859073638916,0.1936042755842209
29,0.9993858933448792,0.0014582508010789752,0.9745609164237976,0.1941467821598053
30,0.9993587136268616,0.001461690990254283,0.9737483859062195,0.20672576129436493
31,0.9995489120483398,0.0011903702979907393,0.9742484092712402,0.21040651202201843
32,0.9995869398117065,0.0010993563337251544,0.9737483859062195,0.21202486753463745
33,0.9996412992477417,0.0010311637306585908,0.9739983677864075,0.212492436170578
34,0.9996793270111084,0.0009481103043071926,0.9743734002113342,0.2085314244031906
35,0.9996195435523987,0.00097026361618191,0.9748108983039856,0.20626656711101532
36,0.9996521472930908,0.0009578937897458673,0.9745609164237976,0.2137024700641632
37,0.9997445940971375,0.0008283161441795528,0.9744983911514282,0.21159322559833527
38,0.9996195435523987,0.0008805367979221046,0.974748432636261,0.2102748304605484
39,0.9997228384017944,0.0008145355968736112,0.974998414516449,0.2118418663740158
40,0.9996576309204102,0.000803344591986388,0.9748108983039856,0.2095799297094345
41,0.9997662901878357,0.0007503691595047712,0.9749359488487244,0.20930911600589752
42,0.9996902346611023,0.0007730537909083068,0.974623441696167,0.21198581159114838
43,0.9997174143791199,0.0007768740761093795,0.974873423576355,0.20902059972286224
44,0.9997662901878357,0.0006762653356418014,0.9748108983039856,0.21158531308174133
45,0.999728262424469,0.0007552895112894475,0.9746859073638916,0.21188829839229584
46,0.9997554421424866,0.0006967264343984425,0.974748432636261,0.2111053615808487
47,0.9997988939285278,0.0007068972336128354,0.9744983911514282,0.2104301154613495
48,0.9997662901878357,0.0006402097642421722,0.9748108983039856,0.21085210144519806
49,0.9997717142105103,0.0006093097035773098,0.974623441696167,0.21125087141990662
50,0.9997608661651611,0.0006550515536218882,0.974623441696167,0.21156980097293854
51,0.9997717142105103,0.0006489643128588796,0.9746859073638916,0.21126118302345276
52,0.9997880458831787,0.000656558433547616,0.9744983911514282,0.21145640313625336
53,0.9997717142105103,0.0006081574829295278,0.9745609164237976,0.21118471026420593
54,0.9998152256011963,0.0006785779842175543,0.9748108983039856,0.21120843291282654
55,0.9997662901878357,0.0006282899994403124,0.974748432636261,0.21131905913352966
56,0.9997391104698181,0.0006648825947195292,0.9748108983039856,0.21138763427734375
57,0.9998152256011963,0.0006243117386475205,0.9749359488487244,0.21147263050079346
58,0.9998152256011963,0.0006894939579069614,0.974748432636261,0.21187438070774078
59,0.9997771978378296,0.0006423712475225329,0.9748108983039856,0.21155953407287598
60,0.9997010827064514,0.0007092576124705374,0.9746859073638916,0.21138031780719757
61,0.9997717142105103,0.0007123180548660457,0.9746859073638916,0.21170276403427124
62,0.999750018119812,0.0006987412925809622,0.9745609164237976,0.2113185077905655
